Time (min)	Area (pixel^2)	Normalized 
2595.0	0.0	0.0
2610.0	0.0	0.0
2625.0	0.0	0.0
2640.0	0.0	0.0
2655.0	0.0	0.0
2670.0	0.0	0.0
2685.0	0.0	0.0
2700.0	0.0	0.0
2715.0	0.0	0.0
2730.0	0.0	0.0
2745.0	0.0	0.0
2760.0	0.0	0.0
2775.0	0.0	0.0
2790.0	0.0	0.0
2805.0	0.0	0.0
2820.0	0.0	0.0
2835.0	0.0	0.0
2850.0	0.0	0.0
2865.0	0.0	0.0
2880.0	0.0	0.0
2895.0	0.0	0.0
2910.0	0.0	0.0
2925.0	0.0	0.0
2940.0	0.0	0.0
2955.0	0.0	0.0
2970.0	0.0	0.0
2985.0	0.0	0.0
3000.0	0.0	0.0
3015.0	0.0	0.0
3030.0	0.0	0.0
3045.0	0.0	0.0
3060.0	0.0	0.0
3075.0	0.0	0.0
3090.0	0.0	0.0
3105.0	0.0	0.0
3120.0	0.0	0.0
3135.0	0.0	0.0
3150.0	0.0	0.0
3165.0	0.0	0.0
3180.0	0.0	0.0
3195.0	0.0	0.0
3210.0	0.0	0.0
3225.0	0.0	0.0
3240.0	0.0	0.0
3255.0	0.0	0.0
3270.0	0.0	0.0
3285.0	0.0	0.0
3300.0	0.0	0.0
3315.0	0.0	0.0
3330.0	0.0	0.0
3345.0	0.0	0.0
3360.0	0.0	0.0
3375.0	0.0	0.0
3390.0	0.0	0.0
3405.0	0.0	0.0
3420.0	0.0	0.0
3435.0	0.0	0.0
3450.0	0.0	0.0
3465.0	0.0	0.0
3480.0	0.0	0.0
3495.0	0.0	0.0
3510.0	0.0	0.0
3525.0	0.0	0.0
3540.0	0.0	0.0
3555.0	0.0	0.0
3570.0	0.0	0.0
3585.0	0.0	0.0
3600.0	0.0	0.0
3615.0	0.0	0.0
3630.0	0.0	0.0
3645.0	0.0	0.0
3660.0	0.0	0.0
3675.0	0.0	0.0
3690.0	0.0	0.0
3705.0	0.0	0.0
3720.0	0.0	0.0
3735.0	0.0	0.0
3750.0	0.0	0.0
3765.0	0.0	0.0
3780.0	0.0	0.0
3795.0	0.0	0.0
3810.0	0.0	0.0
3825.0	0.0	0.0
3840.0	0.0	0.0
3855.0	0.0	0.0
3870.0	0.0	0.0
